,title,content,token
430,Does the transfer of tokens happen only during banking hours?-!0,"{'Fund': 'Does the transfer of tokens happen only during banking hours?', 'Fund Detail': 'Fund: Does the transfer of tokens happen only during banking hours?;\nFund DetailAll transactions are instant and are available 24/7.', 'file_chunk_index': 0}",248
431,How to de-register/delete CBDC wallet?-!0,"{'Fund': 'How to de-register/delete CBDC wallet?', 'Fund Detail': 'Fund: How to de-register/delete CBDC wallet?;\nFund DetailTo de-register the e₹ wallet, first redeem the Digital Rupee to your linked bank account.\nClick on Profile icon on top left corner of the home screen.\nSelect De-register option in the menu\nPrompt will be shown about wallet being deleted, click on continue.\nAuthenticate with your wallet PIN and wallet will be de-registered.', 'file_chunk_index': 0}",478
432,What is e-Mandate facility?-!0,"{'Fund': 'What is e-Mandate facility?', 'Fund Detail': 'Fund: What is e-Mandate facility?;\nFund DetailAn e-Mandate is a set of authorizations that a customer provides to their bank electronically to automatically debit prescribed amounts on a defined periodic basis for payments to a set of recipients. The period of recurring transactions can be set by the customer himself on the merchant page.\ne-Mandate is therefore a digital payment service that was initiated by the RBI and the National Payments Corporation of India (NPCI) / Visa / MasterCard to enable business to collect recurring payments without any human intervention.', 'file_chunk_index': 0}",657
433,How to register on any Merchant for e-Mandate facility?-!0,"{'Fund': 'How to register on any Merchant for e-Mandate facility?', 'Fund Detail': 'Fund: How to register on any Merchant for e-Mandate facility?;\nFund DetailThe merchants have on-boarded themselves for providing the e-Mandate facility. The customers can register e-mandate facility on such merchants to make payments for recurring transactions. Few examples are LIC premium, electricity bill, gas bill, Netflix subscription, Amazon Prime Subscription etc.\nSteps that are involved:\n\tGo to Merchant Page.\n\tEnter the details of mandate** and card that are required on the merchant page.\n\tEnter OTP which will be sent to the customer’s registered mobile number.\n\tThe notification/SMS will be sent to the customer’s registered mobile number upon successful registration.\n**details of e-Mandate such as start date, end date, amount, amount type, frequency etc.', 'file_chunk_index': 0}",891
434,What are the different types of e-mandate?-!0,"{'Fund': 'What are the different types of e-mandate?', 'Fund Detail': 'Fund: What are the different types of e-mandate?;\nFund DetailFixed e-mandate: The bill value received from merchant will always be a fixed value (eg. in case of Rs. 599 plan opted by cardholder at an OTT merchant)\n\tVariable e-mandate: The bill value will vary in every recurring transaction (eg. electricity bill)', 'file_chunk_index': 0}",412
435,List of merchants on which e-mandate on recurring payments facility can be availed as per RBI guidelines through Bank of Baroda Debit Cards?-!0,"{'Fund': 'List of merchants on which e-mandate on recurring payments facility can be availed as per RBI guidelines through Bank of Baroda Debit Cards?', 'Fund Detail': 'Fund: List of merchants on which e-mandate on recurring payments facility can be availed as per RBI guidelines through Bank of Baroda Debit Cards?;\nFund DetailBank of Baroda has introduced the facility of e-mandate on recurring payments as per RBI guidelines. The onboarding of merchant for providing eMandate facility is an ongoing process and currently, confirmed list is not available. However, request cardholders to check on merchant page, if the they are accepting e-mandate facility.', 'file_chunk_index': 0}",685
436,How to view/modify/cancel the mandate details for a particular card?-!0,"{'Fund': 'How to view/modify/cancel the mandate details for a particular card?', 'Fund Detail': 'Fund: How to view/modify/cancel the mandate details for a particular card?;\nFund DetailYes, the cardholder can check the details on the respective merchant page for view/modify/cancel any e-mandates. Further, VISA/MasterCard debit card holders can log in to issuer channel provided through bob world App on app login page under “More” or may visit Bank’s website.\nDownload bob world App >> More >> Debit Card e mandate >> Enter Card Number >> Enter OTP >> View/modify/cancel mandate.\nPlease note, any modification or cancellation of e mandate of a card will be validated by AFA (OTP) which will be sent to the customer’s registered mobile number.', 'file_chunk_index': 0}",771
437,What are the details of the e-Mandate that can be modified?-!0,"{'Fund': 'What are the details of the e-Mandate that can be modified?', 'Fund Detail': 'Fund: What are the details of the e-Mandate that can be modified?;\nFund DetailBelow are the details than can be modified once the registration of an e-Mandate is successful through VISA/MasterCard Debit Card Variants:\n\tAmount\nEnd date', 'file_chunk_index': 0}",351
438,How customer will be informed that their recurring payment of a mandate is due?-!0,"{'Fund': 'How customer will be informed that their recurring payment of a mandate is due?', 'Fund Detail': 'Fund: How customer will be informed that their recurring payment of a mandate is due?;\nFund DetailA pre debit notification will be sent to the customer’s registered mobile number before 24 hours where in all the details related to e-mandate will be mentioned.\nAny recurring transaction of amount greater than ₹ 15,000/- or maximum limit set by the debit card holder within the RBI prescribed limit of ₹ 15,000/- will require AFA (OTP) each time the amount is due. The pre-debit notification will have a link for the customer to authenticate the transaction with additional factor authentication (AFA), which is nothing but an OTP. Without this authentication, the transaction will not be processed.\nCustomer can log in to issuer channel provided through bob world App on app login page under “More” to approve the recurring transaction debit above ₹ 15,000/-.\n>Download bob world App >> More >> Debit Card e mandate.\n>Bob World Internet default and login page.\nIn case no approval is provided by the cardholder, the transaction will get declined on due date.', 'file_chunk_index': 0}",1197
439,"Customer have received pre debit notification for due recurring payment, however, customer does not want to process the particular recurring transaction?-!0","{'Fund': 'Customer have received pre debit notification for due recurring payment, however, customer does not want to process the particular recurring transaction?', 'Fund Detail': 'Fund: Customer have received pre debit notification for due recurring payment, however, customer does not want to process the particular recurring transaction?;\nFund DetailThere will be an issuer link provided in the pre debit notification/SMS. Customer may click on the link and login into the channel with card number and OTP for cancelling the recurring payment of the particular mandate.\nOR\nCustomer can log in to issuer channel provided through bob world App on app login page under “More”.\nDownload bob world App >> More >> Debit Card e mandate >> Enter Card Number >> Enter OTP >> View/modify/cancel mandate.', 'file_chunk_index': 0}",826
440,How dispute related for recurring transactions of an e-Mandate can be raised?-!0,"{'Fund': 'How dispute related for recurring transactions of an e-Mandate can be raised?', 'Fund Detail': 'Fund: How dispute related for recurring transactions of an e-Mandate can be raised?;\nFund DetailAny dispute related to recurring transactions can be raised as per the current process applicable for e-commerce/online transactions through CRM Portal.', 'file_chunk_index': 0}",380
441,"In case of change in debit card, whether the new card number get updated against my e-mandate at merchant's end automatically?-!0","{'Fund': ""In case of change in debit card, whether the new card number get updated against my e-mandate at merchant's end automatically?"", 'Fund Detail': ""Fund: In case of change in debit card, whether the new card number get updated against my e-mandate at merchant's end automatically?;\nFund DetailNo, new card number will not get automatically updated at merchant's end Debit Cardholders are required to update new card number for e-mandate(s) at respective merchant platforms"", 'file_chunk_index': 0}",505
442,What if the Recurring transactions is failed on due date?-!0,"{'Fund': 'What if the Recurring transactions is failed on due date?', 'Fund Detail': 'Fund: What if the Recurring transactions is failed on due date?;\nFund DetailThe recurring transactions may get failed due to various reasons such as default on the part of the ecosystem stakeholders (Merchant/acquirer/TSP/Network) or technology related reasons; non approval of recurring txn above ₹ 15,000/- by the card holder. In such cases, customer can pay the due payment amount directly to the merchant.', 'file_chunk_index': 0}",521
443,What are the type of transactions which are allowed for debit card e-mandate registration?-!0,"{'Fund': 'What are the type of transactions which are allowed for debit card e-mandate registration?', 'Fund Detail': 'Fund: What are the type of transactions which are allowed for debit card e-mandate registration?;\nFund DetailAt present, e-mandate registration is allowed for domestic online transactions only.', 'file_chunk_index': 0}",338
444,What is the new RBI Guideline on storing of card credentials with online merchants?-!0,"{'Fund': 'What is the new RBI Guideline on storing of card credentials with online merchants?', 'Fund Detail': 'Fund: What is the new RBI Guideline on storing of card credentials with online merchants?;\nFund DetailAs per RBI’s Guidelines on Regulation of Payment Aggregators and Payment Gateways, neither the authorised Payment Aggregators (PAs) nor the merchants can store customer card credentials within their database or server after 30th June 2022.\nRead more on: Reserve bank of India’s website', 'file_chunk_index': 0}",526
445,What would happen to my actual card data stored with the online stores after the guideline is implemented?-!0,"{'Fund': 'What would happen to my actual card data stored with the online stores after the guideline is implemented?', 'Fund Detail': 'Fund: What would happen to my actual card data stored with the online stores after the guideline is implemented?;\nFund DetailAfter 30th June 2022, the actual card data would be deleted from the database of the merchants & the payment aggregators.', 'file_chunk_index': 0}",407
446,What can I do to continue the faster checkout experience I get with saved cards?-!0,"{'Fund': 'What can I do to continue the faster checkout experience I get with saved cards?', 'Fund Detail': 'Fund: What can I do to continue the faster checkout experience I get with saved cards?;\nFund DetailTo continue faster checkout experience while ensuring security, kindly provide online merchants with the consent to save the cards in a form of a token.', 'file_chunk_index': 0}",386
447,What is a token? And how safe is it?-!0,"{'Fund': 'What is a token? And how safe is it?', 'Fund Detail': 'Fund: What is a token? And how safe is it?;\nFund DetailWith respect to online merchants, a token is a 16-digit number unique for a combination of card, token requestor and merchant. Through tokenization your actual card details are replaced with token credentials which can be used only with the intended merchant. Also, each token requestor is certified for safety & security as per international best practices / globally accepted standards.', 'file_chunk_index': 0}",534
448,How to give customer consent?-!0,"{'Fund': 'How to give customer consent?', 'Fund Detail': 'Fund: How to give customer consent?;\nFund DetailThe customers can provide the consent while:\n\nPerforming a transaction: Select to give customer consent to save the card credentials securely with the online merchant\n Adding card with the online merchant: \nStep 1: Add the card details [like card number, Expiry and CVV] and Give consent to save the card securely \nStep 2: Enter the OTP received on the registered number with the bank', 'file_chunk_index': 0}",521
449,What are the other benefits of tokenization?-!0,"{'Fund': 'What are the other benefits of tokenization?', 'Fund Detail': 'Fund: What are the other benefits of tokenization?;\nFund DetailApart from safety & security, tokenization provides the following other benefits to the cardholder:\n\n Greater control of the card data: \nCardholders can view the list of merchants with whom they have saved the cards in a tokenised manner and delete any such token if required through one or more of the following bank’s channels – mobile application, internet banking, Interactive Voice Response (IVR) or at branches / offices. \n Option to link renewed / replaced cards with existing merchants to ensure the checkout experience is not disrupted with card lifecycle changes.', 'file_chunk_index': 0}",739
450,How can I delete/suspend/unsuspend a token?-!0,"{'Fund': 'How can I delete/suspend/unsuspend a token?', 'Fund Detail': 'Fund: How can I delete/suspend/unsuspend a token?;\nFund DetailThere are two options to perform this action:\n\nManage existing payment information directly on the merchant website/ Application \n Through one or more of the following bank’s channels – mobile application, internet banking, Interactive Voice Response (IVR) or at branches / offices.', 'file_chunk_index': 0}",445
451,"If I have added same card credentials on separate accounts with a merchant, will suspending/deleting it from one account suspend/delete the other as well?-!0","{'Fund': 'If I have added same card credentials on separate accounts with a merchant, will suspending/deleting it from one account suspend/delete the other as well?', 'Fund Detail': 'Fund: If I have added same card credentials on separate accounts with a merchant, will suspending/deleting it from one account suspend/delete the other as well?;\nFund DetailIn this case different tokens shall be created with the merchant and any action on one token would not impact the other.', 'file_chunk_index': 0}",502
452,What is the difference between suspending & deleting a token?-!0,"{'Fund': 'What is the difference between suspending & deleting a token?', 'Fund Detail': 'Fund: What is the difference between suspending & deleting a token?;\nFund DetailWith both, suspend or delete, a cardholder will not be able to perform any purchase transaction. However, when the token is suspended, it can be moved back to the active status to reinitiate purchases, while deleting a token is permanent and the cardholder would need to tokenise again to save payment credentials with the respective merchant. .', 'file_chunk_index': 0}",541
453,Do I need to remember which token belongs to which card?-!0,"{'Fund': 'Do I need to remember which token belongs to which card?', 'Fund Detail': 'Fund: Do I need to remember which token belongs to which card?;\nFund DetailAt the merchant website/Application, the cardholder would continue to see the last 4 digits of the actual card number along with the card art and/or name of the bank to differentiate the respective cards. Kindly note the token number saved with the merchant would not be visible to the end user.', 'file_chunk_index': 0}",481
454,What is the key benefit of Mobile banking (bob World)?-!0,"{'Fund': 'What is the key benefit of Mobile banking (bob World)?', 'Fund Detail': 'Fund: What is the key benefit of Mobile banking (bob World)?;\nFund DetailYou can avail more than 220 banking services around the clock conveniently from the comfort of your home using a mobile phone.', 'file_chunk_index': 0}",308
455,Can I avail Mobile Banking?-!0,"{'Fund': 'Can I avail Mobile Banking?', 'Fund Detail': 'Fund: Can I avail Mobile Banking?;\nFund DetailThe following customers can avail Mobile Banking – Main, Joint, or Authorized signatories of Savings, Current, Overdraft accounts with any of the following modes of operation - Self, Either-or-survivor, Anyone-or-survivor, or Proprietor.', 'file_chunk_index': 0}",365
456,How can I register for Mobile Banking?-!0,"{'Fund': 'How can I register for Mobile Banking?', 'Fund Detail': 'Fund: How can I register for Mobile Banking?;\nFund DetailYou can use the following channels to register for mobile banking:\n\nSelf-Registration using Debit card details (available only for Android users).\nInternet Banking “Baroda Connect” (https://feba.bobibanking.com) Login > Services > Mobile Banking (bob World)\nATM\nBase Branch - submit duly-filled registration form for Mobile Banking.\n\nNote:\xa0Accounts with Mode of operation as “Anyone or Survivor” can be registered from Base Branch only. Other channels like Self-Registration, ATM and Internet Banking can’t be used.', 'file_chunk_index': 0}",675
457,How to download Mobile Banking application?-!0,"{'Fund': 'How to download Mobile Banking application?', 'Fund Detail': 'Fund: How to download Mobile Banking application?;\nFund DetailMobile banking application bob World can be downloaded via respective Play stores. Never download applications from unknown/unverified sources. Confirm the genuineness of the Bank of Baroda’s Mobile Banking application under “App info” section of Playstore / Appstore.\n\nFor Android device: Minimum android version is 4.5\nFor IOS device: Minimum IOS version is 13.4', 'file_chunk_index': 0}",527
458,How to register via self-registration option using debit card details?-!0,"{'Fund': 'How to register via self-registration option using debit card details?', 'Fund Detail': 'Fund: How to register via self-registration option using debit card details?;\nFund DetailPlease follow the steps given below:\n\nLaunch the bob World app after installing it in your Android device.\nGrant mandatory permissions like location, phone, and SMS as and when prompted.\nSelect your preferred language and go through informative/educational screens.\nClick “Login” button on welcome screen to begin your mobile banking journey.\nGrant permissions, if not granted already, and proceed after granting permissions.\nWe need to send a one-time SMS to verify your mobile number. Select SIM of mobile number registered with Bank and press confirm to send one-time SMS. Carrier charges may apply.\nApp will display the mobile number from which Bank has received SMS. Confirm if it is your registered mobile number. You’ll receive an OTP after confirmation. Click on “select another number” button if mobile number displayed is wrong.\nWe will send a 6-digit OTP to your mobile number. Click on Verify button after OTP is auto-read by app.\nAccept Terms & Conditions and proceed to register for mobile banking by entering your 14-digit account number, last 6-digits of your debit card and card expiry (MM/YY).\nYou will receive a 4-digit activation Key on your Registered Mobile Number and enter the same on application to proceed further.\nNow Set your own Transaction PIN & Login PIN and submit.\nEnter referral code if received to get benefits before proceeding to login.', 'file_chunk_index': 0}",1600
459,Is my mobile device supported?-!0,"{'Fund': 'Is my mobile device supported?', 'Fund Detail': 'Fund: Is my mobile device supported?;\nFund DetailFor Android device: Minimum android version is 4.5\nFor IOS device: Minimum IOS version is 13.4', 'file_chunk_index': 0}",229
460,What to do if self-registration got disabled?-!0,"{'Fund': 'What to do if self-registration got disabled?', 'Fund Detail': 'Fund: What to do if self-registration got disabled?;\nFund DetailSelf-registration will be disabled if card authentication fails thrice in a row. Please use the alternate digital channels like base branch, ATM, or Internet banking to register for mobile banking.', 'file_chunk_index': 0}",361
461,What to do if you get “Card Authentication failed” error during self-registration?-!0,"{'Fund': 'What to do if you get “Card Authentication failed” error during self-registration?', 'Fund Detail': 'Fund: What to do if you get “Card Authentication failed” error during self-registration?;\nFund DetailYou will get this error if there is a mismatch in the details of account number and debit card submitted during self-registration. Make sure that your debit card is active and actually issued for the account number entered during registration of mobile banking. Also check eligibility criteria of account to avoid card authentication error.', 'file_chunk_index': 0}",578
462,How to register for mobile banking via Internet Banking channel?-!0,"{'Fund': 'How to register for mobile banking via Internet Banking channel?', 'Fund Detail': 'Fund: How to register for mobile banking via Internet Banking channel?;\nFund DetailPlease follow the steps given below:\n\nLogin to Internet Banking “Baroda Connect” at\xa0https://feba.bobibanking.com\xa0and go to Services > Service Request >> Mobile Banking Registration.\nYou can also access the same under Login > Services > Mobile Banking (bob World) > Registration.\nSelect your customer ID, confirm that the mobile number shown is your registered mobile number, and click on Continue.\nConfirm Details, then enter remarks and Transaction password. Click on Submit button.\nYou will get a confirmation message on screen. If registration is successful, you will receive an SMS consisting of 4-digit activation Key on your registered mobile number along with a link to download our app from play store or app store.\nDownload the mobile banking app and use the activation key to activate mobile banking and set your own transaction and login PINs.', 'file_chunk_index': 0}",1069
463,How to register for mobile banking via ATM channel?-!0,"{'Fund': 'How to register for mobile banking via ATM channel?', 'Fund Detail': 'Fund: How to register for mobile banking via ATM channel?;\nFund DetailPlease follow the steps given below:\n\nVisit your nearest Bank of Baroda ATM. Insert your debit card in the card slot and enter its PIN. Click on the Mobile Banking (bob World) tab post PIN validation.\nSelect Registration option\nEnter your 10-digit registered mobile number and Press if Correct\nRe-enter the mobile number and Press if Correct\nAfter successful registration, you will receive an SMS consisting of 4-digit activation key on your registered mobile number along with a link to download our app from play store or app store.\nDownload the mobile banking app and use the activation key to activate mobile banking and set your own transaction and login PINs.', 'file_chunk_index': 0}",848
464,What accounts are eligible for registration to mobile banking?-!0,"{'Fund': 'What accounts are eligible for registration to mobile banking?', 'Fund Detail': 'Fund: What accounts are eligible for registration to mobile banking?;\nFund DetailAll scheme codes of savings and current accounts are eligible for registration if mode of operation and relation type are eligible. Mode of operation has to be one of the following:\n\nSelf\nEither or survivor\nProprietor\nAnyone or survivor\n\nRelation type has to either main, joint, or authorized signatory.\nOnly ten overdraft scheme codes are eligible – OD002, OD003, OD004, OD005, OD006, OD016, OD017, OD023, OD026 and OD028.', 'file_chunk_index': 0}",629
465,How to set my login and transaction PINs?-!0,"{'Fund': 'How to set my login and transaction PINs?', 'Fund Detail': 'Fund: How to set my login and transaction PINs?;\nFund DetailBoth PINs are set during activation of mobile banking after successful registration. Please follow the steps given below:\n\nAfter successful registration, you will receive an SMS consisting of 4-digit activation key on your registered mobile number along with a link to download our app from play store or app store.\nDownload the mobile banking app and use the activation key to activate mobile banking and set your own login and transaction PINs.', 'file_chunk_index': 0}",605
466,How to activate mobile banking?-!0,"{'Fund': 'How to activate mobile banking?', 'Fund Detail': 'Fund: How to activate mobile banking?;\nFund DetailPlease follow the steps given below:\n\nLaunch the bob World app after installing it.\nGrant mandatory permissions like location, phone, and SMS as and when prompted.\nSelect your preferred language and go through informative/educational screens.\nClick “Login” button on welcome screen to begin your mobile banking journey.\nGrant permissions, if not granted already, and proceed after granting permissions.\nWe need to send a one-time SMS to verify your mobile number. Select SIM of mobile number registered with Bank and press confirm to send one-time SMS. Carrier charges may apply.\nApp will display the mobile number from which Bank has received SMS. Confirm if it is your registered mobile number. You’ll receive an OTP after confirmation. Click on “select another number” button if mobile number displayed is wrong.\nWe will send a 6-digit OTP to your mobile number. Click on Verify button after OTP is either auto-read by app in Android devices or manually entered in iOS devices.\nAccept Terms & Conditions and enter the 4-digit activation Key received on your Registered Mobile Number after successful registration.\nCreate your own transaction and login PINs.\nEnter referral code, if received, to get benefits before proceeding to login.', 'file_chunk_index': 0}",1386
467,I am an active user of bob World app. How to login to bob World app?-!0,"{'Fund': 'I am an active user of bob World app. How to login to bob World app?', 'Fund Detail': 'Fund: I am an active user of bob World app. How to login to bob World app?;\nFund DetailActive users of bob World app can access bob World app using their existing application password and m-pin. Please follow the steps given below:\n\nLaunch the bob World app after installing it.\nGrant mandatory permissions like location, phone, and SMS as and when prompted.\nSelect your preferred language and go through informative/educational screens.\nClick “Login” button on welcome screen to begin your mobile banking journey.\nGrant permissions, if not granted already, and proceed after granting permissions.\nWe need to send a one-time SMS to verify your mobile number. Select SIM of mobile number registered with Bank and press confirm to send one-time SMS. Carrier charges may apply.\nApp will display the mobile number from which Bank has received SMS. Confirm if it is your registered mobile number. You’ll receive an OTP after confirmation. Click on “select another number” button if mobile number displayed is wrong.\nWe will send a 6-digit OTP to your mobile number. Click on Verify button after OTP is either auto-read by app in Android devices or manually entered in iOS devices.\nVerify your access using existing application password as login PIN and existing m-pin as transaction PIN.\nProceed to login if access verification succee', 'file_chunk_index': 0}",1463
468,I forgot existing application password and m-pin of bob World app. What to do?-!0,"{'Fund': 'I forgot existing application password and m-pin of bob World app. What to do?', 'Fund Detail': 'Fund: I forgot existing application password and m-pin of bob World app. What to do?;\nFund DetailPlease de-register from Mobile banking using any of the following alternate channels and do fresh registration of Mobile Banking.\n\nATM\nBase Branch\nInternet banking (Baroda Connect)', 'file_chunk_index': 0}",414
469,I didn’t receive activation Key. What to do?-!0,"{'Fund': 'I didn’t receive activation Key. What to do?', 'Fund Detail': 'Fund: I didn’t receive activation Key. What to do?;\nFund DetailYou will receive activation Key on your registered mobile number in an SMS after successful registration. If you have not received it, please reset activation Key of Mobile banking using any of the following alternate channels.\n\nATM\nInternet banking (Baroda Connect)\nBase Branch', 'file_chunk_index': 0}",444
470,I have not received OTP on my mobile number. What to do?-!0,"{'Fund': 'I have not received OTP on my mobile number. What to do?', 'Fund Detail': 'Fund: I have not received OTP on my mobile number. What to do?;\nFund Detail6-digit OTP sent to registered mobile number will be either auto-read by app in Android device or have to be manually entered in iOS device before expiry of timer. If you have not received OTP, please click on “resend OTP” after timer expires to request a new OTP.\n\nIf OTP is still not received, please clear all old messages from sender IDs like BOBTXN, BOBSMS, and BOBOTP. Restart your mobile device and ensure good network coverage. Please also insert SIM card into other mobile device, if available, to check if there is any handset specific issue.', 'file_chunk_index': 0}",740
471,I have received OTP but app is not auto-reading it. What to do?-!0,"{'Fund': 'I have received OTP but app is not auto-reading it. What to do?', 'Fund Detail': 'Fund: I have received OTP but app is not auto-reading it. What to do?;\nFund DetailWe need to send a one-time SMS to verify your mobile number. App will display the mobile number from which bank has received one-time SMS. You have selected the correct SIM but if mobile number shown is wrong, then sender ID of your SMS would have been modified by network carriers. Please contact your network carrier to prevent modification of sender ID.', 'file_chunk_index': 0}",556
472,I got “Invalid Process” error. What to do?-!0,"{'Fund': 'I got “Invalid Process” error. What to do?', 'Fund Detail': 'Fund: I got “Invalid Process” error. What to do?;\nFund DetailYou will get this error if you take too long to finish activation and session got expired. Please ensure good reception of cellular network and finish activation in quick time. If problem persists please use WIFI network to activate.', 'file_chunk_index': 0}",391
473,I am NRI customer. Can I use Mobile Banking?-!0,"{'Fund': 'I am NRI customer. Can I use Mobile Banking?', 'Fund Detail': 'Fund: I am NRI customer. Can I use Mobile Banking?;\nFund DetailYes, NRI customers can avail Mobile Banking facility and do transactions subject to FEMA/RBI guidelines.', 'file_chunk_index': 0}",266
474,Can I avail a home loan from Bank of Baroda?-!0,"{'Fund': 'Can I avail a home loan from Bank of Baroda?', 'Fund Detail': 'Fund: Can I avail a home loan from Bank of Baroda?;\nFund DetailYes, you can avail a home loan from Bank of Baroda, if you plan to construct or purchase a house/flat or extend your existing house/flat and, you are:\n\nA minimum of 21 years\nEmployed or self-employed with a regular income.', 'file_chunk_index': 0}",387
475,What is the average tenure of a home loan?-!0,"{'Fund': 'What is the average tenure of a home loan?', 'Fund Detail': 'Fund: What is the average tenure of a home loan?;\nFund DetailWe grant term up to a maximum of 30 years. The term for the loan will under no circumstances exceed the age of retirement or completion of 65 years of age, whichever is earlier.', 'file_chunk_index': 0}",335
476,Who can be co-applicant?-!0,"{'Fund': 'Who can be co-applicant?', 'Fund Detail': 'Fund: Who can be co-applicant?;\nFund DetailThe proposed owners of the residential accommodation as per the agreement for sale, in respect of which financial assistance is sought, must be co-applicants. Usually, joint applications are from husband-wife, father-son or mother-son, etc.', 'file_chunk_index': 0}",362
477,How much does Bank of Baroda lend?-!0,"{'Fund': 'How much does Bank of Baroda lend?', 'Fund Detail': 'Fund: How much does Bank of Baroda lend?;\nFund DetailLoan amount is determined on the basis of the repaying capacity of the applicant/s. Repaying capacity takes into consideration factors such as age, income, dependents, assets, liabilities, stability of occupation and continuity of income, savings, etc.\nThe maximum loan would be Rs.10 crores per unit to any individual applicant based on the area where the property is proposed to be constructed/purchased. We will extend a loan of up to 90% (for newly constructed houses/flat) of the cost of property under our Housing Loan Scheme.', 'file_chunk_index': 0}",675
478,For how long a period can I get the loan?-!0,"{'Fund': 'For how long a period can I get the loan?', 'Fund Detail': 'Fund: For how long a period can I get the loan?;\nFund DetailWe grant a term up to a maximum of 30 years. The term for the loan will under no circumstances exceed the age of retirement or completion of 65 years of age, whichever is earlier.', 'file_chunk_index': 0}",335
479,But can I prepay the loan ahead of schedule?-!0,"{'Fund': 'But can I prepay the loan ahead of schedule?', 'Fund Detail': 'Fund: But can I prepay the loan ahead of schedule?;\nFund DetailYes, you have the option to prepay the loan ahead of schedule either in parts or in full from your own sources.', 'file_chunk_index': 0}",273
480,What is the mode of repayment?-!0,"{'Fund': 'What is the mode of repayment?', 'Fund Detail': 'Fund: What is the mode of repayment?;\nFund DetailEquated Monthly Instalment (EMI): It means a uniform lumpsum amount, which includes repayment of a part of the principal amount and payment of interest, calculated on daily product basis.\n\nor\n\nFixing the monthly/quarterly instalments on the graduated basis is permitted of EMI as requested by customers.', 'file_chunk_index': 0}",441
481,What is the security for the loan?-!0,"{'Fund': 'What is the security for the loan?', 'Fund Detail': 'Fund: What is the security for the loan?;\nFund DetailThe security for the loan is an equitable mortgage of the property to be financed. The security for the loan is equitable mortgage of the property to be financed.', 'file_chunk_index': 0}",304
482,What are the supporting documents required while applying for the loan?-!0,"{'Fund': 'What are the supporting documents required while applying for the loan?', 'Fund Detail': 'Fund: What are the supporting documents required while applying for the loan?;\nFund DetailCommon requirements for all applicants.\n\nApplication form duly filled in (with a photograph of all the applicant).\nResidence and age verification, which may be established from the PAN Card, Election ID, Passport, Drivers Licence and Ration Card, etc.\nCopy of approved plan and sanction letter from local civic authority.\nCopy of NA permission.\nOne/two guarantor/s form/s and salary certificates: If a guarantor is in business, copies of I.T. returns or assessment orders for the last three years are required.\nBank passbook of statements for the last two years.\nLatest salary slip/statement showing all deductions in case of employed applicants.\nCertified copies of Balance Sheets and Profit and Loss accounts, IT acknowledgments, advance tax challans (for both company/firm and personal account) for the last three years in case of self-employed applicants.\nMemorandum/articles of association for companies, partnership deeds for firms and a brief profile of your company/firm in case of self-employed applicants.\n\nAdditional requirement.\n\nIn case of purchase from builder\nCopy of agreement for sale.\nCopy of registration receipt.\nCopy of sanctioned plan & sanction letter of the competent authorities.\nCopy of NA permission/ULC order.\nCopies of receipts of payments already made.\nNOC from builders in our format.\nIn case of direct allotment in a Co-operative Housing Society\nAllotment letter.\nShare certificate. Society registration certificate.\nCopy of sale/lease deed in favour of the society.\nNOC from society in our format.\nPossession letter in original.\nIn case of resale:\nCopy of all the previous vendors’ agreements duly stamped and registered and the registration receipts. (original to be given before disbursement).\nNOC from society/builder in our format.\nOriginal share certificate.', 'file_chunk_index': 0}",2042
483,Whether you have any housing loan products for NRIs?-!0,"{'Fund': 'Whether you have any housing loan products for NRIs?', 'Fund Detail': 'Fund: Whether you have any housing loan products for NRIs?;\nFund DetailYes. We have housing loan products for NRIs/PIOs. For details, please visit our website at Housing Loans to NRIs /PIOs', 'file_chunk_index': 0}",296
484,"Digital Signage System DSS
-!0","{'Fund': 'Digital Signage System DSS\n', 'Fund Detail': 'Fund: Digital Signage System DSS\n;\nFund DetailDigital Signage Systems are envisaged to fulfil bank’s requirement of providing latest and relevant product information to customers in an appealing manner using graphical information on an LED display screen.\n\n', 'file_chunk_index': 0}",343
485,"Digital Signage System DSS : Purpose
-!0","{'Fund': 'Digital Signage System DSS : Purpose\n', 'Fund Detail': 'Fund: Digital Signage System DSS : Purpose\n;\nFund DetailThese systems are designed to display high quality content to visitors in a banking hall, lobby, or office premises, etc., having high public footfall. These are industrial grade LED screens with attached media player also called as thin client to store content locally.\nThe content is pushed from a central server for an immediate or scheduled time display.\nMonitoring of DSS and content distribution would be carried out centrally. Digital Banking Department in co-ordination with marketing department would update the latest product information on these screens. We also propose to display information in regional languages catering to local requirements.\n\n', 'file_chunk_index': 0}",814
486,"Digital Signage System DSS : Scope of information Broadcast Contents
-!0","{'Fund': 'Digital Signage System DSS : Scope of information Broadcast Contents\n', 'Fund Detail': 'Fund: Digital Signage System DSS : Scope of information Broadcast Contents\n;\nFund DetailDSS can be used to broadcast latest information about bank’s new products or features in form of audio visuals/2D animation as it is centrally controlled so, these contents can be pushed in few minutes to all or upon selected DSS installed pan India.\nDSS can also be used to display latest interest rates of fixed deposits, recurring deposits, loans, foreign currency exchange rate, Bank’s share prices on NSE/BSE index and other products in real-time.\n\nFile formats supported by DSS of Bank of Baroda e.g., shockwave file(.swf), Jpeg image, Bitmap image (.btm)\nIt can also be used to display contents not only in visual form but in text form in the form on ticker which keep on moving at bottom of screen.', 'file_chunk_index': 0}",924
